I,deltaT,T_in,pressure_ratio,Qc,Ptec,Qh,T_sat,m_dot_required,COP
8.347368421052632,20.0,40,1.4,0.661132105263158,1.1006894736842108,1.7618215789473688,109.68224258275194,6.040050668681241e-06,0.6006527009386461
8.347368421052632,20.0,40,1.5,0.661132105263158,1.1006894736842108,1.7618215789473688,111.74486049387446,5.866403154315064e-06,0.6006527009386461
8.347368421052632,22.857142857142858,20,1.1,0.6337999248120301,1.105709022556391,1.739508947368421,102.66664677456191,5.026863833593971e-06,0.5732067948099848
8.347368421052632,22.857142857142858,20,1.2,0.6337999248120301,1.105709022556391,1.739508947368421,105.16374456813821,4.879470472121557e-06,0.5732067948099848
8.347368421052632,22.857142857142858,20,1.3,0.6337999248120301,1.105709022556391,1.739508947368421,107.49465184921638,4.749478603922861e-06,0.5732067948099848
8.347368421052632,22.857142857142858,20,1.4,0.6337999248120301,1.105709022556391,1.739508947368421,109.68224258275194,4.633626066298369e-06,0.5732067948099848
8.347368421052632,22.857142857142858,20,1.5,0.6337999248120301,1.105709022556391,1.739508947368421,111.74486049387446,4.52945238216672e-06,0.5732067948099848
8.347368421052632,22.857142857142858,30,1.1,0.6337999248120301,1.105709022556391,1.739508947368421,102.66664677456191,5.718634275291813e-06,0.5732067948099848
8.347368421052632,22.857142857142858,30,1.2,0.6337999248120301,1.105709022556391,1.739508947368421,105.16374456813821,5.528649208513298e-06,0.5732067948099848
8.347368421052632,22.857142857142858,30,1.3,0.6337999248120301,1.105709022556391,1.739508947368421,107.49465184921638,5.362356846561341e-06,0.5732067948099848
8.347368421052632,22.857142857142858,30,1.4,0.6337999248120301,1.105709022556391,1.739508947368421,109.68224258275194,5.2151390754843544e-06,0.5732067948099848
8.347368421052632,22.857142857142858,30,1.5,0.6337999248120301,1.105709022556391,1.739508947368421,111.74486049387446,5.0835486708876645e-06,0.5732067948099848
8.347368421052632,22.857142857142858,40,1.1,0.6337999248120301,1.105709022556391,1.739508947368421,102.66664677456191,6.63118258761242e-06,0.5732067948099848
8.347368421052632,22.857142857142858,40,1.2,0.6337999248120301,1.105709022556391,1.739508947368421,105.16374456813821,6.377073319981031e-06,0.5732067948099848
8.347368421052632,22.857142857142858,40,1.3,0.6337999248120301,1.105709022556391,1.739508947368421,107.49465184921638,6.156843031709891e-06,0.5732067948099848
8.347368421052632,22.857142857142858,40,1.4,0.6337999248120301,1.105709022556391,1.739508947368421,109.68224258275194,5.963556302339683e-06,0.5732067948099848
8.347368421052632,22.857142857142858,40,1.5,0.6337999248120301,1.105709022556391,1.739508947368421,111.74486049387446,5.792107951077734e-06,0.5732067948099848
8.347368421052632,25.714285714285715,20,1.1,0.6064677443609022,1.1107285714285715,1.7171963157894736,102.66664677456191,4.962384394792463e-06,0.5460089530072044
8.347368421052632,25.714285714285715,20,1.2,0.6064677443609022,1.1107285714285715,1.7171963157894736,105.16374456813821,4.8168816437573745e-06,0.5460089530072044
8.347368421052632,25.714285714285715,20,1.3,0.6064677443609022,1.1107285714285715,1.7171963157894736,107.49465184921638,4.688557177538855e-06,0.5460089530072044
8.347368421052632,25.714285714285715,20,1.4,0.6064677443609022,1.1107285714285715,1.7171963157894736,109.68224258275194,4.574190677105153e-06,0.5460089530072044
8.347368421052632,25.714285714285715,20,1.5,0.6064677443609022,1.1107285714285715,1.7171963157894736,111.74486049387446,4.471353225844146e-06,0.5460089530072044
8.347368421052632,25.714285714285715,30,1.1,0.6064677443609022,1.1107285714285715,1.7171963157894736,102.66664677456191,5.645281516795019e-06,0.5460089530072044
8.347368421052632,25.714285714285715,30,1.2,0.6064677443609022,1.1107285714285715,1.7171963157894736,105.16374456813821,5.457733383041162e-06,0.5460089530072044
8.347368421052632,25.714285714285715,30,1.3,0.6064677443609022,1.1107285714285715,1.7171963157894736,107.49465184921638,5.2935740484658346e-06,0.5460089530072044
8.347368421052632,25.714285714285715,30,1.4,0.6064677443609022,1.1107285714285715,1.7171963157894736,109.68224258275194,5.148244635533186e-06,0.5460089530072044
8.347368421052632,25.714285714285715,30,1.5,0.6064677443609022,1.1107285714285715,1.7171963157894736,111.74486049387446,5.018342137297388e-06,0.5460089530072044
8.347368421052632,25.714285714285715,40,1.1,0.6064677443609022,1.1107285714285715,1.7171963157894736,102.66664677456191,6.546124597980366e-06,0.5460089530072044
8.347368421052632,25.714285714285715,40,1.2,0.6064677443609022,1.1107285714285715,1.7171963157894736,105.16374456813821,6.295274782666273e-06,0.5460089530072044
8.347368421052632,25.714285714285715,40,1.3,0.6064677443609022,1.1107285714285715,1.7171963157894736,107.49465184921638,6.077869382011924e-06,0.5460089530072044
8.347368421052632,25.714285714285715,40,1.4,0.6064677443609022,1.1107285714285715,1.7171963157894736,109.68224258275194,5.887061935998126e-06,0.5460089530072044
8.347368421052632,25.714285714285715,40,1.5,0.6064677443609022,1.1107285714285715,1.7171963157894736,111.74486049387446,5.717812747840404e-06,0.5460089530072044
8.347368421052632,28.571428571428573,20,1.1,0.5791355639097744,1.115748120300752,1.6948836842105264,102.66664677456191,4.897904955990955e-06,0.5190558275407781
8.347368421052632,28.571428571428573,20,1.2,0.5791355639097744,1.115748120300752,1.6948836842105264,105.16374456813821,4.754292815393193e-06,0.5190558275407781
8.347368421052632,28.571428571428573,20,1.3,0.5791355639097744,1.115748120300752,1.6948836842105264,107.49465184921638,4.62763575115485e-06,0.5190558275407781
8.347368421052632,28.571428571428573,20,1.4,0.5791355639097744,1.115748120300752,1.6948836842105264,109.68224258275194,4.514755287911938e-06,0.5190558275407781
8.347368421052632,28.571428571428573,20,1.5,0.5791355639097744,1.115748120300752,1.6948836842105264,111.74486049387446,4.413254069521575e-06,0.5190558275407781
8.347368421052632,28.571428571428573,30,1.1,0.5791355639097744,1.115748120300752,1.6948836842105264,102.66664677456191,5.571928758298226e-06,0.5190558275407781
8.347368421052632,28.571428571428573,30,1.2,0.5791355639097744,1.115748120300752,1.6948836842105264,105.16374456813821,5.386817557569028e-06,0.5190558275407781
8.347368421052632,28.571428571428573,30,1.3,0.5791355639097744,1.115748120300752,1.6948836842105264,107.49465184921638,5.224791250370328e-06,0.5190558275407781
8.347368421052632,28.571428571428573,30,1.4,0.5791355639097744,1.115748120300752,1.6948836842105264,109.68224258275194,5.08135019558202e-06,0.5190558275407781
8.347368421052632,28.571428571428573,30,1.5,0.5791355639097744,1.115748120300752,1.6948836842105264,111.74486049387446,4.953135603707113e-06,0.5190558275407781
8.347368421052632,28.571428571428573,40,1.1,0.5791355639097744,1.115748120300752,1.6948836842105264,102.66664677456191,6.461066608348314e-06,0.5190558275407781
8.347368421052632,28.571428571428573,40,1.2,0.5791355639097744,1.115748120300752,1.6948836842105264,105.16374456813821,6.2134762453515144e-06,0.5190558275407781
8.347368421052632,28.571428571428573,40,1.3,0.5791355639097744,1.115748120300752,1.6948836842105264,107.49465184921638,5.9988957323139575e-06,0.5190558275407781
8.347368421052632,28.571428571428573,40,1.4,0.5791355639097744,1.115748120300752,1.6948836842105264,109.68224258275194,5.810567569656571e-06,0.5190558275407781
8.347368421052632,28.571428571428573,40,1.5,0.5791355639097744,1.115748120300752,1.6948836842105264,111.74486049387446,5.643517544603076e-06,0.5190558275407781
8.347368421052632,31.42857142857143,20,1.1,0.5518629323308271,1.1207248120300752,1.6725877443609023,102.66664677456191,4.833473753245136e-06,0.4924160921637715
8.347368421052632,31.42857142857143,20,1.2,0.5518629323308271,1.1207248120300752,1.6725877443609023,105.16374456813821,4.691750808748719e-06,0.4924160921637715
8.347368421052632,31.42857142857143,20,1.3,0.5518629323308271,1.1207248120300752,1.6725877443609023,107.49465184921638,4.566759899133312e-06,0.4924160921637715
8.347368421052632,31.42857142857143,20,1.4,0.5518629323308271,1.1207248120300752,1.6725877443609023,109.68224258275194,4.455364361400103e-06,0.4924160921637715
8.347368421052632,31.42857142857143,20,1.5,0.5518629323308271,1.1207248120300752,1.6725877443609023,111.74486049387446,4.355198376265553e-06,0.4924160921637715
8.347368421052632,31.42857142857143,30,1.1,0.5518629323308271,1.1207248120300752,1.6725877443609023,102.66664677456191,5.4986308738482525e-06,0.4924160921637715
8.347368421052632,31.42857142857143,30,1.2,0.5518629323308271,1.1207248120300752,1.6725877443609023,105.16374456813821,5.315954783112383e-06,0.4924160921637715
8.347368421052632,31.42857142857143,30,1.3,0.5518629323308271,1.1207248120300752,1.6725877443609023,107.49465184921638,5.156059907606025e-06,0.4924160921637715
8.347368421052632,31.42857142857143,30,1.4,0.5518629323308271,1.1207248120300752,1.6725877443609023,109.68224258275194,5.014505798310981e-06,0.4924160921637715
8.347368421052632,31.42857142857143,30,1.5,0.5518629323308271,1.1207248120300752,1.6725877443609023,111.74486049387446,4.88797785010072e-06,0.4924160921637715
8.347368421052632,31.42857142857143,40,1.1,0.5518629323308271,1.1207248120300752,1.6725877443609023,102.66664677456191,6.376072249262693e-06,0.4924160921637715
8.347368421052632,31.42857142857143,40,1.2,0.5518629323308271,1.1207248120300752,1.6725877443609023,105.16374456813821,6.131738900238092e-06,0.4924160921637715
8.347368421052632,31.42857142857143,40,1.3,0.5518629323308271,1.1207248120300752,1.6725877443609023,107.49465184921638,5.919981161563257e-06,0.4924160921637715
8.347368421052632,31.42857142857143,40,1.4,0.5518629323308271,1.1207248120300752,1.6725877443609023,109.68224258275194,5.7341304275493324e-06,0.4924160921637715
8.347368421052632,31.42857142857143,40,1.5,0.5518629323308271,1.1207248120300752,1.6725877443609023,111.74486049387446,5.569277920440679e-06,0.4924160921637715
8.347368421052632,34.285714285714285,20,1.1,0.5246498496240602,1.1256586466165415,1.6503084962406018,102.66664677456191,4.769090786555006e-06,0.46608254749433253
8.347368421052632,34.285714285714285,20,1.2,0.5246498496240602,1.1256586466165415,1.6503084962406018,105.16374456813821,4.629255623823952e-06,0.46608254749433253
8.347368421052632,34.285714285714285,20,1.3,0.5246498496240602,1.1256586466165415,1.6503084962406018,107.49465184921638,4.505929621474244e-06,0.46608254749433253
8.347368421052632,34.285714285714285,20,1.4,0.5246498496240602,1.1256586466165415,1.6503084962406018,109.68224258275194,4.396017897569647e-06,0.46608254749433253
8.347368421052632,34.285714285714285,20,1.5,0.5246498496240602,1.1256586466165415,1.6503084962406018,111.74486049387446,4.2971861460760835e-06,0.46608254749433253
8.347368421052632,34.285714285714285,30,1.1,0.5246498496240602,1.1256586466165415,1.6503084962406018,102.66664677456191,5.425387863445101e-06,0.46608254749433253
8.347368421052632,34.285714285714285,30,1.2,0.5246498496240602,1.1256586466165415,1.6503084962406018,105.16374456813821,5.245145059671229e-06,0.46608254749433253
8.347368421052632,34.285714285714285,30,1.3,0.5246498496240602,1.1256586466165415,1.6503084962406018,107.49465184921638,5.087380020172926e-06,0.46608254749433253
8.347368421052632,34.285714285714285,30,1.4,0.5246498496240602,1.1256586466165415,1.6503084962406018,109.68224258275194,4.947711443720068e-06,0.46608254749433253
8.347368421052632,34.285714285714285,30,1.5,0.5246498496240602,1.1256586466165415,1.6503084962406018,111.74486049387446,4.8228688764782104e-06,0.46608254749433253
8.347368421052632,34.285714285714285,40,1.1,0.5246498496240602,1.1256586466165415,1.6503084962406018,102.66664677456191,6.291141520723507e-06,0.46608254749433253
8.347368421052632,34.285714285714285,40,1.2,0.5246498496240602,1.1256586466165415,1.6503084962406018,105.16374456813821,6.050062747326006e-06,0.46608254749433253
8.347368421052632,34.285714285714285,40,1.3,0.5246498496240602,1.1256586466165415,1.6503084962406018,107.49465184921638,5.8411256697598255e-06,0.46608254749433253
8.347368421052632,34.285714285714285,40,1.4,0.5246498496240602,1.1256586466165415,1.6503084962406018,109.68224258275194,5.657750509676414e-06,0.46608254749433253
8.347368421052632,34.285714285714285,40,1.5,0.5246498496240602,1.1256586466165415,1.6503084962406018,111.74486049387446,5.4950938753532145e-06,0.46608254749433253
8.347368421052632,37.142857142857146,20,1.1,0.4974367669172932,1.1305924812030075,1.6280292481203007,102.66664677456191,4.704707819864874e-06,0.4399788386952613
8.347368421052632,37.142857142857146,20,1.2,0.4974367669172932,1.1305924812030075,1.6280292481203007,105.16374456813821,4.566760438899183e-06,0.4399788386952613
8.347368421052632,37.142857142857146,20,1.3,0.4974367669172932,1.1305924812030075,1.6280292481203007,107.49465184921638,4.4450993438151725e-06,0.4399788386952613
8.347368421052632,37.142857142857146,20,1.4,0.4974367669172932,1.1305924812030075,1.6280292481203007,109.68224258275194,4.336671433739191e-06,0.4399788386952613
8.347368421052632,37.142857142857146,20,1.5,0.4974367669172932,1.1305924812030075,1.6280292481203007,111.74486049387446,4.239173915886613e-06,0.4399788386952613
8.347368421052632,37.142857142857146,30,1.1,0.4974367669172932,1.1305924812030075,1.6280292481203007,102.66664677456191,5.352144853041947e-06,0.4399788386952613
8.347368421052632,37.142857142857146,30,1.2,0.4974367669172932,1.1305924812030075,1.6280292481203007,105.16374456813821,5.174335336230073e-06,0.4399788386952613
8.347368421052632,37.142857142857146,30,1.3,0.4974367669172932,1.1305924812030075,1.6280292481203007,107.49465184921638,5.018700132739824e-06,0.4399788386952613
8.347368421052632,37.142857142857146,30,1.4,0.4974367669172932,1.1305924812030075,1.6280292481203007,109.68224258275194,4.8809170891291545e-06,0.4399788386952613
8.347368421052632,37.142857142857146,30,1.5,0.4974367669172932,1.1305924812030075,1.6280292481203007,111.74486049387446,4.757759902855699e-06,0.4399788386952613
8.347368421052632,37.142857142857146,40,1.1,0.4974367669172932,1.1305924812030075,1.6280292481203007,102.66664677456191,6.206210792184318e-06,0.4399788386952613
8.347368421052632,37.142857142857146,40,1.2,0.4974367669172932,1.1305924812030075,1.6280292481203007,105.16374456813821,5.968386594413917e-06,0.4399788386952613
8.347368421052632,37.142857142857146,40,1.3,0.4974367669172932,1.1305924812030075,1.6280292481203007,107.49465184921638,5.76227017795639e-06,0.4399788386952613
8.347368421052632,37.142857142857146,40,1.4,0.4974367669172932,1.1305924812030075,1.6280292481203007,109.68224258275194,5.581370591803493e-06,0.4399788386952613
8.347368421052632,37.142857142857146,40,1.5,0.4974367669172932,1.1305924812030075,1.6280292481203007,111.74486049387446,5.4209098302657485e-06,0.4399788386952613
8.347368421052632,40.0,20,1.1,0.4702236842105264,1.135526315789474,1.6057500000000005,102.66664677456191,4.6403248531747434e-06,0.41410196987253767
8.347368421052632,40.0,20,1.2,0.4702236842105264,1.135526315789474,1.6057500000000005,105.16374456813821,4.504265253974417e-06,0.41410196987253767
8.347368421052632,40.0,20,1.3,0.4702236842105264,1.135526315789474,1.6057500000000005,107.49465184921638,4.384269066156105e-06,0.41410196987253767
8.347368421052632,40.0,20,1.4,0.4702236842105264,1.135526315789474,1.6057500000000005,109.68224258275194,4.277324969908736e-06,0.41410196987253767
8.347368421052632,40.0,20,1.5,0.4702236842105264,1.135526315789474,1.6057500000000005,111.74486049387446,4.181161685697144e-06,0.41410196987253767
8.347368421052632,40.0,30,1.1,0.4702236842105264,1.135526315789474,1.6057500000000005,102.66664677456191,5.278901842638796e-06,0.41410196987253767
8.347368421052632,40.0,30,1.2,0.4702236842105264,1.135526315789474,1.6057500000000005,105.16374456813821,5.10352561278892e-06,0.41410196987253767
8.347368421052632,40.0,30,1.3,0.4702236842105264,1.135526315789474,1.6057500000000005,107.49465184921638,4.9500202453067256e-06,0.41410196987253767
8.347368421052632,40.0,30,1.4,0.4702236842105264,1.135526315789474,1.6057500000000005,109.68224258275194,4.814122734538243e-06,0.41410196987253767
8.347368421052632,40.0,30,1.5,0.4702236842105264,1.135526315789474,1.6057500000000005,111.74486049387446,4.69265092923319e-06,0.41410196987253767
8.347368421052632,40.0,40,1.1,0.4702236842105264,1.135526315789474,1.6057500000000005,102.66664677456191,6.121280063645133e-06,0.41410196987253767
8.347368421052632,40.0,40,1.2,0.4702236842105264,1.135526315789474,1.6057500000000005,105.16374456813821,5.8867104415018306e-06,0.41410196987253767
8.347368421052632,40.0,40,1.3,0.4702236842105264,1.135526315789474,1.6057500000000005,107.49465184921638,5.6834146861529595e-06,0.41410196987253767
8.347368421052632,40.0,40,1.4,0.4702236842105264,1.135526315789474,1.6057500000000005,109.68224258275194,5.504990673930575e-06,0.41410196987253767
8.347368421052632,40.0,40,1.5,0.4702236842105264,1.135526315789474,1.6057500000000005,111.74486049387446,5.346725785178285e-06,0.41410196987253767
8.43157894736842,0.0,20,1.1,0.8569152631578947,1.0889964912280699,1.9459117543859645,102.66664677456191,5.62333032910606e-06,0.7868852379786317
8.43157894736842,0.0,20,1.2,0.8569152631578947,1.0889964912280699,1.9459117543859645,105.16374456813821,5.458447892001306e-06,0.7868852379786317
8.43157894736842,0.0,20,1.3,0.8569152631578947,1.0889964912280699,1.9459117543859645,107.49465184921638,5.313031736088393e-06,0.7868852379786317
8.43157894736842,0.0,20,1.4,0.8569152631578947,1.0889964912280699,1.9459117543859645,109.68224258275194,5.183432624178109e-06,0.7868852379786317
8.43157894736842,0.0,20,1.5,0.8569152631578947,1.0889964912280699,1.9459117543859645,111.74486049387446,5.0668981293391275e-06,0.7868852379786317
8.43157894736842,0.0,30,1.1,0.8569152631578947,1.0889964912280699,1.9459117543859645,102.66664677456191,6.397183338527515e-06,0.7868852379786317
8.43157894736842,0.0,30,1.2,0.8569152631578947,1.0889964912280699,1.9459117543859645,105.16374456813821,6.184655443709039e-06,0.7868852379786317
8.43157894736842,0.0,30,1.3,0.8569152631578947,1.0889964912280699,1.9459117543859645,107.49465184921638,5.9986315303072395e-06,0.7868852379786317
8.43157894736842,0.0,30,1.4,0.8569152631578947,1.0889964912280699,1.9459117543859645,109.68224258275194,5.8339455184148635e-06,0.7868852379786317
8.43157894736842,0.0,30,1.5,0.8569152631578947,1.0889964912280699,1.9459117543859645,111.74486049387446,5.686741150506044e-06,0.7868852379786317
8.43157894736842,0.0,40,1.1,0.8569152631578947,1.0889964912280699,1.9459117543859645,102.66664677456191,7.418010791054352e-06,0.7868852379786317
8.43157894736842,0.0,40,1.2,0.8569152631578947,1.0889964912280699,1.9459117543859645,105.16374456813821,7.133749987722248e-06,0.7868852379786317
8.43157894736842,0.0,40,1.3,0.8569152631578947,1.0889964912280699,1.9459117543859645,107.49465184921638,6.887388100784591e-06,0.7868852379786317
8.43157894736842,0.0,40,1.4,0.8569152631578947,1.0889964912280699,1.9459117543859645,109.68224258275194,6.671166781993844e-06,0.7868852379786317
8.43157894736842,0.0,40,1.5,0.8569152631578947,1.0889964912280699,1.9459117543859645,111.74486049387446,6.479375091301228e-06,0.7868852379786317
8.43157894736842,2.857142857142857,20,1.1,0.8293175689223057,1.093814035087719,1.9231316040100248,102.66664677456191,5.557499846186221e-06,0.7581888166719292
8.43157894736842,2.857142857142857,20,1.2,0.8293175689223057,1.093814035087719,1.9231316040100248,105.16374456813821,5.39454763366803e-06,0.7581888166719292
8.43157894736842,2.857142857142857,20,1.3,0.8293175689223057,1.093814035087719,1.9231316040100248,107.49465184921638,5.2508338169754445e-06,0.7581888166719292
8.43157894736842,2.857142857142857,20,1.4,0.8293175689223057,1.093814035087719,1.9231316040100248,109.68224258275194,5.122751879341564e-06,0.7581888166719292
8.43157894736842,2.857142857142857,20,1.5,0.8293175689223057,1.093814035087719,1.9231316040100248,111.74486049387446,5.007581615593962e-06,0.7581888166719292
8.43157894736842,2.857142857142857,30,1.1,0.8293175689223057,1.093814035087719,1.9231316040100248,102.66664677456191,6.322293612358972e-06,0.7581888166719292
8.43157894736842,2.857142857142857,30,1.2,0.8293175689223057,1.093814035087719,1.9231316040100248,105.16374456813821,6.112253711866105e-06,0.7581888166719292
8.43157894736842,2.857142857142857,30,1.3,0.8293175689223057,1.093814035087719,1.9231316040100248,107.49465184921638,5.928407519376502e-06,0.7581888166719292
8.43157894736842,2.857142857142857,30,1.4,0.8293175689223057,1.093814035087719,1.9231316040100248,109.68224258275194,5.765649432585182e-06,0.7581888166719292
8.43157894736842,2.857142857142857,30,1.5,0.8293175689223057,1.093814035087719,1.9231316040100248,111.74486049387446,5.620168337907741e-06,0.7581888166719292
8.43157894736842,2.857142857142857,40,1.1,0.8293175689223057,1.093814035087719,1.9231316040100248,102.66664677456191,7.331170572874014e-06,0.7581888166719292
8.43157894736842,2.857142857142857,40,1.2,0.8293175689223057,1.093814035087719,1.9231316040100248,105.16374456813821,7.050237517489008e-06,0.7581888166719292
8.43157894736842,2.857142857142857,40,1.3,0.8293175689223057,1.093814035087719,1.9231316040100248,107.49465184921638,6.806759708320392e-06,0.7581888166719292
8.43157894736842,2.857142857142857,40,1.4,0.8293175689223057,1.093814035087719,1.9231316040100248,109.68224258275194,6.593069621557733e-06,0.7581888166719292
8.43157894736842,2.857142857142857,40,1.5,0.8293175689223057,1.093814035087719,1.9231316040100248,111.74486049387446,6.403523173253415e-06,0.7581888166719292
8.43157894736842,5.714285714285714,20,1.1,0.8017198746867168,1.0986315789473682,1.900351453634085,102.66664677456191,5.491669363266383e-06,0.7297440652988225
8.43157894736842,5.714285714285714,20,1.2,0.8017198746867168,1.0986315789473682,1.900351453634085,105.16374456813821,5.330647375334755e-06,0.7297440652988225
8.43157894736842,5.714285714285714,20,1.3,0.8017198746867168,1.0986315789473682,1.900351453634085,107.49465184921638,5.188635897862496e-06,0.7297440652988225
8.43157894736842,5.714285714285714,20,1.4,0.8017198746867168,1.0986315789473682,1.900351453634085,109.68224258275194,5.062071134505019e-06,0.7297440652988225
8.43157894736842,5.714285714285714,20,1.5,0.8017198746867168,1.0986315789473682,1.900351453634085,111.74486049387446,4.948265101848797e-06,0.7297440652988225
8.43157894736842,5.714285714285714,30,1.1,0.8017198746867168,1.0986315789473682,1.900351453634085,102.66664677456191,6.24740388619043e-06,0.7297440652988225
8.43157894736842,5.714285714285714,30,1.2,0.8017198746867168,1.0986315789473682,1.900351453634085,105.16374456813821,6.039851980023171e-06,0.7297440652988225
8.43157894736842,5.714285714285714,30,1.3,0.8017198746867168,1.0986315789473682,1.900351453634085,107.49465184921638,5.858183508445763e-06,0.7297440652988225
8.43157894736842,5.714285714285714,30,1.4,0.8017198746867168,1.0986315789473682,1.900351453634085,109.68224258275194,5.6973533467555e-06,0.7297440652988225
8.43157894736842,5.714285714285714,30,1.5,0.8017198746867168,1.0986315789473682,1.900351453634085,111.74486049387446,5.5535955253094375e-06,0.7297440652988225
8.43157894736842,5.714285714285714,40,1.1,0.8017198746867168,1.0986315789473682,1.900351453634085,102.66664677456191,7.244330354693676e-06,0.7297440652988225
8.43157894736842,5.714285714285714,40,1.2,0.8017198746867168,1.0986315789473682,1.900351453634085,105.16374456813821,6.966725047255767e-06,0.7297440652988225
8.43157894736842,5.714285714285714,40,1.3,0.8017198746867168,1.0986315789473682,1.900351453634085,107.49465184921638,6.726131315856192e-06,0.7297440652988225
8.43157894736842,5.714285714285714,40,1.4,0.8017198746867168,1.0986315789473682,1.900351453634085,109.68224258275194,6.514972461121623e-06,0.7297440652988225
8.43157894736842,5.714285714285714,40,1.5,0.8017198746867168,1.0986315789473682,1.900351453634085,111.74486049387446,6.327671255205603e-06,0.7297440652988225
8.43157894736842,8.571428571428571,20,1.1,0.7741221804511278,1.1034491228070171,1.877571303258145,102.66664677456191,5.4258388803465426e-06,0.701547687565215
8.43157894736842,8.571428571428571,20,1.2,0.7741221804511278,1.1034491228070171,1.877571303258145,105.16374456813821,5.266747117001478e-06,0.701547687565215
8.43157894736842,8.571428571428571,20,1.3,0.7741221804511278,1.1034491228070171,1.877571303258145,107.49465184921638,5.126437978749546e-06,0.701547687565215
8.43157894736842,8.571428571428571,20,1.4,0.7741221804511278,1.1034491228070171,1.877571303258145,109.68224258275194,5.0013903896684715e-06,0.701547687565215
8.43157894736842,8.571428571428571,20,1.5,0.7741221804511278,1.1034491228070171,1.877571303258145,111.74486049387446,4.8889485881036315e-06,0.701547687565215
8.43157894736842,8.571428571428571,30,1.1,0.7741221804511278,1.1034491228070171,1.877571303258145,102.66664677456191,6.172514160021886e-06,0.701547687565215
8.43157894736842,8.571428571428571,30,1.2,0.7741221804511278,1.1034491228070171,1.877571303258145,105.16374456813821,5.967450248180235e-06,0.701547687565215
8.43157894736842,8.571428571428571,30,1.3,0.7741221804511278,1.1034491228070171,1.877571303258145,107.49465184921638,5.787959497515023e-06,0.701547687565215
8.43157894736842,8.571428571428571,30,1.4,0.7741221804511278,1.1034491228070171,1.877571303258145,109.68224258275194,5.629057260925817e-06,0.701547687565215
8.43157894736842,8.571428571428571,30,1.5,0.7741221804511278,1.1034491228070171,1.877571303258145,111.74486049387446,5.487022712711134e-06,0.701547687565215
8.43157894736842,8.571428571428571,40,1.1,0.7741221804511278,1.1034491228070171,1.877571303258145,102.66664677456191,7.157490136513336e-06,0.701547687565215
8.43157894736842,8.571428571428571,40,1.2,0.7741221804511278,1.1034491228070171,1.877571303258145,105.16374456813821,6.883212577022525e-06,0.701547687565215
8.43157894736842,8.571428571428571,40,1.3,0.7741221804511278,1.1034491228070171,1.877571303258145,107.49465184921638,6.645502923391991e-06,0.701547687565215
8.43157894736842,8.571428571428571,40,1.4,0.7741221804511278,1.1034491228070171,1.877571303258145,109.68224258275194,6.436875300685511e-06,0.701547687565215
8.43157894736842,8.571428571428571,40,1.5,0.7741221804511278,1.1034491228070171,1.877571303258145,111.74486049387446,6.251819337157788e-06,0.701547687565215
8.43157894736842,11.428571428571429,20,1.1,0.7465473433583959,1.1083676691729318,1.8549150125313276,102.66664677456191,5.360366329239332e-06,0.673555683842233
8.43157894736842,11.428571428571429,20,1.2,0.7465473433583959,1.1083676691729318,1.8549150125313276,105.16374456813821,5.203194295513235e-06,0.673555683842233
8.43157894736842,11.428571428571429,20,1.3,0.7465473433583959,1.1083676691729318,1.8549150125313276,107.49465184921638,5.064578240566502e-06,0.673555683842233
8.43157894736842,11.428571428571429,20,1.4,0.7465473433583959,1.1083676691729318,1.8549150125313276,109.68224258275194,4.941039576620782e-06,0.673555683842233
8.43157894736842,11.428571428571429,20,1.5,0.7465473433583959,1.1083676691729318,1.8549150125313276,111.74486049387446,4.829954588585037e-06,0.673555683842233
8.43157894736842,11.428571428571429,30,1.1,0.7465473433583959,1.1083676691729318,1.8549150125313276,102.66664677456191,6.098031622350919e-06,0.673555683842233
8.43157894736842,11.428571428571429,30,1.2,0.7465473433583959,1.1083676691729318,1.8549150125313276,105.16374456813821,5.895442177175966e-06,0.673555683842233
8.43157894736842,11.428571428571429,30,1.3,0.7465473433583959,1.1083676691729318,1.8549150125313276,107.49465184921638,5.718117306774683e-06,0.673555683842233
8.43157894736842,11.428571428571429,30,1.4,0.7465473433583959,1.1083676691729318,1.8549150125313276,109.68224258275194,5.561132512821642e-06,0.673555683842233
8.43157894736842,11.428571428571429,30,1.5,0.7465473433583959,1.1083676691729318,1.8549150125313276,111.74486049387446,5.420811868101339e-06,0.673555683842233
8.43157894736842,11.428571428571429,40,1.1,0.7465473433583959,1.1083676691729318,1.8549150125313276,102.66664677456191,7.071122083739109e-06,0.673555683842233
8.43157894736842,11.428571428571429,40,1.2,0.7465473433583959,1.1083676691729318,1.8549150125313276,105.16374456813821,6.800154178649642e-06,0.673555683842233
8.43157894736842,11.428571428571429,40,1.3,0.7465473433583959,1.1083676691729318,1.8549150125313276,107.49465184921638,6.565312921554504e-06,0.673555683842233
8.43157894736842,11.428571428571429,40,1.4,0.7465473433583959,1.1083676691729318,1.8549150125313276,109.68224258275194,6.359202768126278e-06,0.673555683842233
8.43157894736842,11.428571428571429,40,1.5,0.7465473433583959,1.1083676691729318,1.8549150125313276,111.74486049387446,6.176379839212548e-06,0.673555683842233
8.43157894736842,14.285714285714286,20,1.1,0.7189953634085213,1.1133872180451125,1.8323825814536339,102.66664677456191,5.295251709944754e-06,0.6457729635794947
8.43157894736842,14.285714285714286,20,1.2,0.7189953634085213,1.1133872180451125,1.8323825814536339,105.16374456813821,5.139988910870028e-06,0.6457729635794947
